"id","name","note","format_id/id","initial_state","next_enable","parent_id/id","place","question","survey_id/id","type","variable_name","page"
"survey_methodology_extra.EE12_E_24_1_4","4",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_24_2","survey_methodology_extra.EE12_E_24_1",,"la disponibilidad de capital de trabajo para exportar?","survey_methodology_extra.survey_EE12","Variable",,"7"
"survey_methodology_extra.EE12_E_24_1_4_a","1",,,"closed",,"survey_methodology_extra.EE12_E_24_1_4",,"Empeoró","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_24_1_4_b","2",,,"closed",,"survey_methodology_extra.EE12_E_24_1_4",,"Está igual","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_24_1_4_c","3",,,"closed",,"survey_methodology_extra.EE12_E_24_1_4",,"Mejoró","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_24_1_4_d","4",,,"closed",,"survey_methodology_extra.EE12_E_24_1_4",,"No sabe","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_24_2","2",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_26_1","survey_methodology_extra.EE12_E_24",,"¿La empresa usa actualmente la DEJUAUTO (utilización de créditos fiscales) para financiar los derechos de exportación?","survey_methodology_extra.survey_EE12","Variable",,"8"
"survey_methodology_extra.EE12_E_24_2_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_24_2",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_24_2_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_24_2",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25","25",,,"closed",,"survey_methodology_extra.EE12_E",,"¿Por qué motivos no exportó ni exportará durante 2012?","survey_methodology_extra.survey_EE12","View",,"8"
"survey_methodology_extra.EE12_E_25_1","1",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_25_2","survey_methodology_extra.EE12_E_25",,"No existe la infraestructura necesaria para la logística en la región (deficiencia o falta de vías férreas, rutas, puertos, etc.)","survey_methodology_extra.survey_EE12","Variable",,"8"
"survey_methodology_extra.EE12_E_25_1_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_25_1",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_1_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_25_1",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_2","2",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_25_3","survey_methodology_extra.EE12_E_25",,"Los costos de logística que implica la exportación son elevados","survey_methodology_extra.survey_EE12","Variable",,"8"
"survey_methodology_extra.EE12_E_25_2_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_25_2",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_2_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_25_2",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_3","3",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_25_4","survey_methodology_extra.EE12_E_25",,"No puede acceder al financiamiento necesario para exportar","survey_methodology_extra.survey_EE12","Variable",,"8"
"survey_methodology_extra.EE12_E_25_3_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_25_3",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_3_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_25_3",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_4","4",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_25_5","survey_methodology_extra.EE12_E_25",,"Los costos de producción superan el precio internacional, por lo que no es rentable exportar","survey_methodology_extra.survey_EE12","Variable",,"8"
"survey_methodology_extra.EE12_E_25_4_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_25_4",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_4_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_25_4",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_5","5",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_25_6","survey_methodology_extra.EE12_E_25",,"No hay demanda para su producto en el mercado externo","survey_methodology_extra.survey_EE12","Variable",,"8"
"survey_methodology_extra.EE12_E_25_5_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_25_5",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_5_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_25_5",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_6","6",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_25_7","survey_methodology_extra.EE12_E_25",,"No puede cumplir con los estándares requeridos en mercados internacionales (normas o exigencias de mercados internacionales)","survey_methodology_extra.survey_EE12","Variable",,"8"
"survey_methodology_extra.EE12_E_25_6_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_25_6",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_6_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_25_6",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_7","7",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_25_8","survey_methodology_extra.EE12_E_25",,"La burocracia aduanera y los procedimientos administrativos para exportar son complejos","survey_methodology_extra.survey_EE12","Variable",,"8"
"survey_methodology_extra.EE12_E_25_7_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_25_7",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_7_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_25_7",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_8","8",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_25_9","survey_methodology_extra.EE12_E_25",,"Existen barreras arancelarias y/o no arancelarias en mercados internacionales que le impiden exportar (cupos, certificaciones, etc.)","survey_methodology_extra.survey_EE12","Variable",,"8"
"survey_methodology_extra.EE12_E_25_8_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_25_8",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_8_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_25_8",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_9","9",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_25_10","survey_methodology_extra.EE12_E_25",,"La escala de producción de la empresa es insuficiente para exportar","survey_methodology_extra.survey_EE12","Variable",,"8"
"survey_methodology_extra.EE12_E_25_9_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_25_9",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_9_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_25_9",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_10","10",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_25_11","survey_methodology_extra.EE12_E_25",,"Los costos de llevar a cabo una política de desarrollo comercial para exportar son elevados (plan de marketing, publicidad, comercialización, etc.)","survey_methodology_extra.survey_EE12","Variable",,"8"
"survey_methodology_extra.EE12_E_25_10_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_25_10",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_10_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_25_10",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_11","11",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_25_12","survey_methodology_extra.EE12_E_25",,"No está interesado en exportar","survey_methodology_extra.survey_EE12","Variable",,"8"
"survey_methodology_extra.EE12_E_25_11_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_25_11",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_11_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_25_11",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_12","12",,"survey_methodology_extra.format_SelectOne","disabled","sinput==""1"":EE12_E_25_12_1 sinput!=""1"":EE12_E_26_1:EE12_E_25_12_1","survey_methodology_extra.EE12_E_25",,"Otro motivo (especificar):","survey_methodology_extra.survey_EE12","Variable",,"8"
"survey_methodology_extra.EE12_E_25_12_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_25_12",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_12_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_25_12",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_25_12_1","1",,"survey_methodology_extra.format_Char","disabled","True:EE12_E_26_1:","survey_methodology_extra.EE12_E_25_12",,"Especificar","survey_methodology_extra.survey_EE12","Variable","E_25_12_1","8"
"survey_methodology_extra.EE12_E_26","26",,,"closed",,"survey_methodology_extra.EE12_E",,"¿Cuán relevantes considera los siguientes instrumentos públicos para el fomento de la exportación?, considerando “1” como Nada relevante y “10” como Muy relevante.""","survey_methodology_extra.survey_EE12","View",,"8"
"survey_methodology_extra.EE12_E_26_1","1",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_26_2:","survey_methodology_extra.EE12_E_26",,"Incentivos fiscales","survey_methodology_extra.survey_EE12","Variable","E_26_1","8"
"survey_methodology_extra.EE12_E_26_1_1",1,,,"closed",,"survey_methodology_extra.EE12_E_26_1",,"Nada relevante","survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_1_2",2,,,"closed",,"survey_methodology_extra.EE12_E_26_1",,2,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_1_3",3,,,"closed",,"survey_methodology_extra.EE12_E_26_1",,3,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_1_4",4,,,"closed",,"survey_methodology_extra.EE12_E_26_1",,4,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_1_5",5,,,"closed",,"survey_methodology_extra.EE12_E_26_1",,5,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_1_6",6,,,"closed",,"survey_methodology_extra.EE12_E_26_1",,6,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_1_7",7,,,"closed",,"survey_methodology_extra.EE12_E_26_1",,7,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_1_8",8,,,"closed",,"survey_methodology_extra.EE12_E_26_1",,8,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_1_9",9,,,"closed",,"survey_methodology_extra.EE12_E_26_1",,9,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_1_10",10,,,"closed",,"survey_methodology_extra.EE12_E_26_1",,"Muy relevante","survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_2","2",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_26_3:","survey_methodology_extra.EE12_E_26",,"Programas de subsidios/financiamiento para la realización de exportaciones","survey_methodology_extra.survey_EE12","Variable","E_26_2","8"
"survey_methodology_extra.EE12_E_26_2_1",1,,,"closed",,"survey_methodology_extra.EE12_E_26_2",,"Nada relevante","survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_2_2",2,,,"closed",,"survey_methodology_extra.EE12_E_26_2",,2,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_2_3",3,,,"closed",,"survey_methodology_extra.EE12_E_26_2",,3,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_2_4",4,,,"closed",,"survey_methodology_extra.EE12_E_26_2",,4,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_2_5",5,,,"closed",,"survey_methodology_extra.EE12_E_26_2",,5,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_2_6",6,,,"closed",,"survey_methodology_extra.EE12_E_26_2",,6,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_2_7",7,,,"closed",,"survey_methodology_extra.EE12_E_26_2",,7,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_2_8",8,,,"closed",,"survey_methodology_extra.EE12_E_26_2",,8,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_2_9",9,,,"closed",,"survey_methodology_extra.EE12_E_26_2",,9,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_2_10",10,,,"closed",,"survey_methodology_extra.EE12_E_26_2",,"Muy relevante","survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_3","3",,"survey_methodology_extra.format_SelectOne","disabled","True:EE12_E_26_4:","survey_methodology_extra.EE12_E_26",,"Programas de asistencia técnica para exportar","survey_methodology_extra.survey_EE12","Variable","E_26_3","8"
"survey_methodology_extra.EE12_E_26_3_1",1,,,"closed",,"survey_methodology_extra.EE12_E_26_3",,"Nada relevante","survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_3_2",2,,,"closed",,"survey_methodology_extra.EE12_E_26_3",,2,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_3_3",3,,,"closed",,"survey_methodology_extra.EE12_E_26_3",,3,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_3_4",4,,,"closed",,"survey_methodology_extra.EE12_E_26_3",,4,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_3_5",5,,,"closed",,"survey_methodology_extra.EE12_E_26_3",,5,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_3_6",6,,,"closed",,"survey_methodology_extra.EE12_E_26_3",,6,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_3_7",7,,,"closed",,"survey_methodology_extra.EE12_E_26_3",,7,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_3_8",8,,,"closed",,"survey_methodology_extra.EE12_E_26_3",,8,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_3_9",9,,,"closed",,"survey_methodology_extra.EE12_E_26_3",,9,"survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_3_10",10,,,"closed",,"survey_methodology_extra.EE12_E_26_3",,"Muy relevante","survey_methodology_extra.survey_EE12","Null",,"3"
"survey_methodology_extra.EE12_E_26_4","4",,"survey_methodology_extra.format_Char","disabled","True:EE12_E_27_1_a:","survey_methodology_extra.EE12_E_26",,"Otros (especificar)","survey_methodology_extra.survey_EE12","Variable","E_26_4","8"
"survey_methodology_extra.EE12_E_27","27",,,"closed",,"survey_methodology_extra.EE12_E",,"Para los años 2011 y 2012, ¿qué porcentaje del gasto total en insumos y bienes intermedios(*) utilizados para la producción... (la suma de cada columna debe ser 100%)","survey_methodology_extra.survey_EE12","View",,"8"
"survey_methodology_extra.EE12_E_27_1","1",,,"closed",,"survey_methodology_extra.EE12_E_27",,"son producidos en el país?","survey_methodology_extra.survey_EE12","View",,"8"
"survey_methodology_extra.EE12_E_27_1_a","1",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_27_1_b:","survey_methodology_extra.EE12_E_27_1",,"Año 2012 (estimado)","survey_methodology_extra.survey_EE12","Variable","E_27_1_a","8"
"survey_methodology_extra.EE12_E_27_1_b","2",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_27_2_a:","survey_methodology_extra.EE12_E_27_1",,"Año 2011","survey_methodology_extra.survey_EE12","Variable","E_27_1_b","8"
"survey_methodology_extra.EE12_E_27_2","2",,,"closed",,"survey_methodology_extra.EE12_E_27",,"NO son producidos en el país?","survey_methodology_extra.survey_EE12","View",,"8"
"survey_methodology_extra.EE12_E_27_2_a","1",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_27_2_b:","survey_methodology_extra.EE12_E_27_2",,"Año 2012 (estimado)","survey_methodology_extra.survey_EE12","Variable","E_27_2_a","8"
"survey_methodology_extra.EE12_E_27_2_b","2",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_28_1:","survey_methodology_extra.EE12_E_27_2",,"Año 2011","survey_methodology_extra.survey_EE12","Variable","E_27_2_b","8"
"survey_methodology_extra.EE12_E_28","28",,,"closed",,"survey_methodology_extra.EE12_E",,"¿De cuáles de las siguientes áreas geográficas y en qué porcentaje provienen los insumos y bienes intermedios de producción producidos en el exterior utilizados por la empresa, en el año 2012 (estimado)?(la suma de los porcentajes debe ser igual a 100%)","survey_methodology_extra.survey_EE12","View",,"9"
"survey_methodology_extra.EE12_E_28_1","1",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_28_2:","survey_methodology_extra.EE12_E_28",,"Brasil","survey_methodology_extra.survey_EE12","Variable","E_28_1","9"
"survey_methodology_extra.EE12_E_28_2","2",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_28_3:","survey_methodology_extra.EE12_E_28",,"Uruguay","survey_methodology_extra.survey_EE12","Variable","E_28_2","9"
"survey_methodology_extra.EE12_E_28_3","3",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_28_4:","survey_methodology_extra.EE12_E_28",,"Paraguay","survey_methodology_extra.survey_EE12","Variable","E_28_3","9"
"survey_methodology_extra.EE12_E_28_4","4",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_28_5:","survey_methodology_extra.EE12_E_28",,"Chile","survey_methodology_extra.survey_EE12","Variable","E_28_4","9"
"survey_methodology_extra.EE12_E_28_5","5",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_28_6:","survey_methodology_extra.EE12_E_28",,"México","survey_methodology_extra.survey_EE12","Variable","E_28_5","9"
"survey_methodology_extra.EE12_E_28_6","6",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_28_7:","survey_methodology_extra.EE12_E_28",,"Resto de América Latina y el Caribe","survey_methodology_extra.survey_EE12","Variable","E_28_6","9"
"survey_methodology_extra.EE12_E_28_7","7",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_28_8:","survey_methodology_extra.EE12_E_28",,"Unión Europea (*)","survey_methodology_extra.survey_EE12","Variable","E_28_7","9"
"survey_methodology_extra.EE12_E_28_8","8",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_28_9:","survey_methodology_extra.EE12_E_28",,"Estados Unidos y Canadá l","survey_methodology_extra.survey_EE12","Variable","E_28_8","9"
"survey_methodology_extra.EE12_E_28_9","9",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_28_10:","survey_methodology_extra.EE12_E_28",,"China","survey_methodology_extra.survey_EE12","Variable","E_28_9","9"
"survey_methodology_extra.EE12_E_28_10","10",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_28_11:","survey_methodology_extra.EE12_E_28",,"India","survey_methodology_extra.survey_EE12","Variable","E_28_10","9"
"survey_methodology_extra.EE12_E_28_11","11",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_28_12:","survey_methodology_extra.EE12_E_28",,"Sudeste Asiático (Filipinas, Indonesia, Malasia y Tailandia)","survey_methodology_extra.survey_EE12","Variable","E_28_11","9"
"survey_methodology_extra.EE12_E_28_12","12",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_28_13:","survey_methodology_extra.EE12_E_28",,"Resto de Asia","survey_methodology_extra.survey_EE12","Variable","E_28_12","9"
"survey_methodology_extra.EE12_E_28_13","13",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_28_ESP","survey_methodology_extra.EE12_E_28",,"Otros destinos","survey_methodology_extra.survey_EE12","Variable","E_28_13","9"
"survey_methodology_extra.EE12_E_28_ESP","ESP",,"survey_methodology_extra.format_Char","disabled","True:EE12_E_29_1:","survey_methodology_extra.EE12_E_28",,"Especificar","survey_methodology_extra.survey_EE12","Variable","E_28_ESP",9
"survey_methodology_extra.EE12_E_29","29",,,"closed",,"survey_methodology_extra.EE12_E",,,"survey_methodology_extra.survey_EE12","View",,"9"
"survey_methodology_extra.EE12_E_29_1","1",,"survey_methodology_extra.format_SelectOne","disabled","sinput in [""1"",""3""]:EE12_E_29x sinput in [""2""]:EE12_E_30_1:EE12_E_29x","survey_methodology_extra.EE12_E",,"¿Cómo evolucionó el precio (en dólares) del principal insumo o bien intermedio de producción importado por la empresa en el año 2012 (estimado) respecto a 2011?","survey_methodology_extra.survey_EE12","Variable","E_29","9"
"survey_methodology_extra.EE12_E_29_1_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_29",,"Aumentó","survey_methodology_extra.survey_EE12","Null",,"9"
"survey_methodology_extra.EE12_E_29_1_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_29",,"No varió","survey_methodology_extra.survey_EE12","Null",,"9"
"survey_methodology_extra.EE12_E_29_1_S3","3",,,"closed",,"survey_methodology_extra.EE12_E_29",,"Disminuyó","survey_methodology_extra.survey_EE12","Null",,"9"
"survey_methodology_extra.EE12_E_29_POR","POR",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_30_1_1:","survey_methodology_extra.EE12_E",,"¿En qué porcentaje?","survey_methodology_extra.survey_EE12","Variable","E_29_POR","9"
"survey_methodology_extra.EE12_E_30","30",,,"closed",,"survey_methodology_extra.EE12_E",,"En el caso de que no pudiera abastecerse de su principal insumo o bien intermedio de producción importado, ¿Ud. podría...(por favor, marque una opción por fila)","survey_methodology_extra.survey_EE12","View",,"9"
"survey_methodology_extra.EE12_E_30_1","1",,"survey_methodology_extra.format_SelectOne","disabled",,"survey_methodology_extra.EE12_E_30",,"adquirirlo en el mercado interno (excluye a su empresa)?","survey_methodology_extra.survey_EE12","Variable","E_30_1","9"
"survey_methodology_extra.EE12_E_30_1_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_30_1",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_30_1_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_30_1",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_30_2","1",,"survey_methodology_extra.format_SelectOne","disabled",,"survey_methodology_extra.EE12_E_30",,"producirlo en su propia empresa?","survey_methodology_extra.survey_EE12","Variable","E_30_2","9"
"survey_methodology_extra.EE12_E_30_1_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_30_1",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_30_1_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_30_1",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_31","31",,,"closed",,"survey_methodology_extra.EE12_E",,"Para los años 2011 y 2012, ¿qué porcentaje de la inversión total realizada por la empresa en bienes de capital... (incluye sus partes y componentes) (la suma de cada columna debe ser 100%; si no invirtió poner 0% en cada casillero de la columna)","survey_methodology_extra.survey_EE12","View",,"9"
"survey_methodology_extra.EE12_E_31_1","1",,,"closed",,"survey_methodology_extra.EE12_E_31",,"son producidos en el país?","survey_methodology_extra.survey_EE12","View",,"9"
"survey_methodology_extra.EE12_E_31_1_1","1",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_31_1_2:","survey_methodology_extra.EE12_E_31_1",,"Año 2012 (estimado)","survey_methodology_extra.survey_EE12","Variable","E_31_1_1","9"
"survey_methodology_extra.EE12_E_31_1_2","2",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_31_2_1:","survey_methodology_extra.EE12_E_31_1",,"Año 2011)","survey_methodology_extra.survey_EE12","Variable","E_31_1_2","9"
"survey_methodology_extra.EE12_E_31_2","2",,,"closed",,"survey_methodology_extra.EE12_E_31",,"NO son producidos en el país?","survey_methodology_extra.survey_EE12","View",,"9"
"survey_methodology_extra.EE12_E_31_2_1","1",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_31_2_2:","survey_methodology_extra.EE12_E_31_2",,"Año 2012 (estimado)","survey_methodology_extra.survey_EE12","Variable","E_31_1_1","9"
"survey_methodology_extra.EE12_E_31_2_2","2",,"survey_methodology_extra.format_Float","disabled","True:EE12_E_32_1_1:","survey_methodology_extra.EE12_E_31_2",,"Año 2011","survey_methodology_extra.survey_EE12","Variable","E_31_1_2","9"
"survey_methodology_extra.EE12_E_32","32",,,"closed",,"survey_methodology_extra.EE12_E",,"En el caso de que no pudiera abastecerse de bienes de capital, y/o sus partes y componentes importados, ¿Ud. podría...(por favor, marque una opción por fila)","survey_methodology_extra.survey_EE12","View",,"10"
"survey_methodology_extra.EE12_E_32_1","1",,"survey_methodology_extra.format_SelectOne","closed","True: EE12_Е_32_2","survey_methodology_extra.EE12_E_32",,"adquirirlos en el mercado interno (excluye a su empresa)?","survey_methodology_extra.survey_EE12","Variable",,"10"
"survey_methodology_extra.EE12_E_32_1_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_32_1",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_32_1_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_32_1",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_32_2","2",,"survey_methodology_extra.format_SelectOne","closed","True: EE12_Е_33","survey_methodology_extra.EE12_E_32",,"producirlos en su propia empresa?","survey_methodology_extra.survey_EE12","Variable",,"10"
"survey_methodology_extra.EE12_E_32_2_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_32_2",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_32_2_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_32_2",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_33","33",,,"closed",,"survey_methodology_extra.EE12_E",,"¿Cómo influye en la empresa el nuevo Sistema de Control de Importaciones que entró en vigencia el 1° de febrero último?(por favor, lea todas las opciones y marque una opción por fila)","survey_methodology_extra.survey_EE12","View",,"10"
"survey_methodology_extra.EE12_E_33_1","1",,"survey_methodology_extra.format_SelectOne","closed","True: EE12_Е_33_2","survey_methodology_extra.EE12_E_33",,"Protege a la empresa de la competencia externa","survey_methodology_extra.survey_EE12","Variable",,"10"
"survey_methodology_extra.EE12_E_33_1_S1","1",,,"closed",,"survey_methodology_extra.EE12_E_33_1",,"Si","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_33_1_S2","2",,,"closed",,"survey_methodology_extra.EE12_E_33_1",,"No","survey_methodology_extra.survey_EE12","Null",,"7"
"survey_methodology_extra.EE12_E_33_2","2",,"survey_methodology_extra.format_SelectOne","closed","True: EE12_Е_33_3","survey_methodology_extra.EE12_E_33",,"Dificulta la importación de insumos de producción. ¿Qué insumo?:","survey_methodology_extra.survey_EE12","Variable",,"10"
