"id","name","note","format_id/id","initial_state","next_enable","parent_id/id","place","question","survey_id/id","type","variable_name","page"
"zondaggio.EE12_E_26_1_3","3",,,"closed",,"zondaggio.EE12_E_26_1","3","3","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_1_4","4",,,"closed",,"zondaggio.EE12_E_26_1","4","4","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_1_5","5",,,"closed",,"zondaggio.EE12_E_26_1","5","5","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_1_6","6",,,"closed",,"zondaggio.EE12_E_26_1","6","6","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_1_7","7",,,"closed",,"zondaggio.EE12_E_26_1","7","7","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_1_8","8",,,"closed",,"zondaggio.EE12_E_26_1","8","8","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_1_9","9",,,"closed",,"zondaggio.EE12_E_26_1","9","9","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_1_10","10",,,"closed",,"zondaggio.EE12_E_26_1","10","Muy relevante","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_2","2",,"zondaggio.format_SelectOne","disabled","True:EE12_E_26_3:","zondaggio.EE12_E_26","2","Programas de subsidios/financiamiento para la realización de exportaciones","zondaggio.survey_EE12","Variable","E_26_2","8"
"zondaggio.EE12_E_26_2_1","1",,,"closed",,"zondaggio.EE12_E_26_2","1","Nada relevante","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_2_2","2",,,"closed",,"zondaggio.EE12_E_26_2","2","2","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_2_3","3",,,"closed",,"zondaggio.EE12_E_26_2","3","3","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_2_4","4",,,"closed",,"zondaggio.EE12_E_26_2","4","4","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_2_5","5",,,"closed",,"zondaggio.EE12_E_26_2","5","5","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_2_6","6",,,"closed",,"zondaggio.EE12_E_26_2","6","6","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_2_7","7",,,"closed",,"zondaggio.EE12_E_26_2","7","7","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_2_8","8",,,"closed",,"zondaggio.EE12_E_26_2","8","8","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_2_9","9",,,"closed",,"zondaggio.EE12_E_26_2","9","9","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_2_10","10",,,"closed",,"zondaggio.EE12_E_26_2","10","Muy relevante","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_3","3",,"zondaggio.format_SelectOne","disabled","True:EE12_E_26_4:","zondaggio.EE12_E_26","3","Programas de asistencia técnica para exportar","zondaggio.survey_EE12","Variable","E_26_3","8"
"zondaggio.EE12_E_26_3_1","1",,,"closed",,"zondaggio.EE12_E_26_3","1","Nada relevante","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_3_2","2",,,"closed",,"zondaggio.EE12_E_26_3","2","2","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_3_3","3",,,"closed",,"zondaggio.EE12_E_26_3","3","3","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_3_4","4",,,"closed",,"zondaggio.EE12_E_26_3","4","4","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_3_5","5",,,"closed",,"zondaggio.EE12_E_26_3","5","5","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_3_6","6",,,"closed",,"zondaggio.EE12_E_26_3","6","6","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_3_7","7",,,"closed",,"zondaggio.EE12_E_26_3","7","7","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_3_8","8",,,"closed",,"zondaggio.EE12_E_26_3","8","8","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_3_9","9",,,"closed",,"zondaggio.EE12_E_26_3","9","9","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_3_10","10",,,"closed",,"zondaggio.EE12_E_26_3","10","Muy relevante","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_4","4",,"zondaggio.format_SelectOne","disabled","True:EE12_E_26_ESP,EE12_E_27_1_1:","zondaggio.EE12_E_26","4","Otros (especificar)","zondaggio.survey_EE12","Variable","E_26_4","8"
"zondaggio.EE12_E_26_4_1","1",,,"closed",,"zondaggio.EE12_E_26_4","1","Nada relevante","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_4_2","2",,,"closed",,"zondaggio.EE12_E_26_4","2","2","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_4_3","3",,,"closed",,"zondaggio.EE12_E_26_4","3","3","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_4_4","4",,,"closed",,"zondaggio.EE12_E_26_4","4","4","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_4_5","5",,,"closed",,"zondaggio.EE12_E_26_4","5","5","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_4_6","6",,,"closed",,"zondaggio.EE12_E_26_4","6","6","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_4_7","7",,,"closed",,"zondaggio.EE12_E_26_4","7","7","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_4_8","8",,,"closed",,"zondaggio.EE12_E_26_4","8","8","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_4_9","9",,,"closed",,"zondaggio.EE12_E_26_4","9","9","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_4_10","10",,,"closed",,"zondaggio.EE12_E_26_4","10","Muy relevante","zondaggio.survey_EE12","Null",,"8"
"zondaggio.EE12_E_26_ESP","5",,"zondaggio.format_Char","disabled","True:EE12_E_27_1_1:","zondaggio.EE12_E_26","5","Especificar","zondaggio.survey_EE12","Variable","E_26_ESP","8"
"zondaggio.EE12_E_27","27",,,"closed",,"zondaggio.EE12_E","14","Para los años 2011 y 2012, ¿qué porcentaje del gasto total en insumos y bienes intermedios(*) utilizados para la producción... (la suma de cada columna debe ser 100%)","zondaggio.survey_EE12","View",,"8"
"zondaggio.EE12_E_27_1","1",,,"closed",,"zondaggio.EE12_E_27","1","son producidos en el país?","zondaggio.survey_EE12","View",,"8"
"zondaggio.EE12_E_27_1_1","1",,"zondaggio.format_Float","disabled","True:EE12_E_27_1_2:","zondaggio.EE12_E_27_1","1","Año 2012 (estimado)","zondaggio.survey_EE12","Variable","E_27_1_a","8"
"zondaggio.EE12_E_27_1_2","2",,"zondaggio.format_Float","disabled","True:EE12_E_27_2_1:","zondaggio.EE12_E_27_1","2","Año 2011","zondaggio.survey_EE12","Variable","E_27_1_b","8"
"zondaggio.EE12_E_27_2","2",,,"closed",,"zondaggio.EE12_E_27","2","NO son producidos en el país?","zondaggio.survey_EE12","View",,"8"
"zondaggio.EE12_E_27_2_1","1",,"zondaggio.format_Float","disabled","True:EE12_E_27_2_2:","zondaggio.EE12_E_27_2","1","Año 2012 (estimado)","zondaggio.survey_EE12","Variable","E_27_2_a","8"
"zondaggio.EE12_E_27_2_2","2",,"zondaggio.format_Float","disabled","True:EE12_E_28_1:","zondaggio.EE12_E_27_2","2","Año 2011","zondaggio.survey_EE12","Variable","E_27_2_b","8"
"zondaggio.EE12_E_28","28",,,"closed",,"zondaggio.EE12_E","15","¿De cuáles de las siguientes áreas geográficas y en qué porcentaje provienen los insumos y bienes intermedios de producción producidos en el exterior utilizados por la empresa, en el año 2012 (estimado)?(la suma de los porcentajes debe ser igual a 100%)","zondaggio.survey_EE12","View",,"9"
"zondaggio.EE12_E_28_1","1",,"zondaggio.format_Float","disabled","True:EE12_E_28_2:","zondaggio.EE12_E_28","1","Brasil","zondaggio.survey_EE12","Variable","E_28_1","9"
"zondaggio.EE12_E_28_2","2",,"zondaggio.format_Float","disabled","True:EE12_E_28_3:","zondaggio.EE12_E_28","2","Uruguay","zondaggio.survey_EE12","Variable","E_28_2","9"
"zondaggio.EE12_E_28_3","3",,"zondaggio.format_Float","disabled","True:EE12_E_28_4:","zondaggio.EE12_E_28","3","Paraguay","zondaggio.survey_EE12","Variable","E_28_3","9"
"zondaggio.EE12_E_28_4","4",,"zondaggio.format_Float","disabled","True:EE12_E_28_5:","zondaggio.EE12_E_28","4","Chile","zondaggio.survey_EE12","Variable","E_28_4","9"
"zondaggio.EE12_E_28_5","5",,"zondaggio.format_Float","disabled","True:EE12_E_28_6:","zondaggio.EE12_E_28","5","México","zondaggio.survey_EE12","Variable","E_28_5","9"
"zondaggio.EE12_E_28_6","6",,"zondaggio.format_Float","disabled","True:EE12_E_28_7:","zondaggio.EE12_E_28","6","Resto de América Latina y el Caribe","zondaggio.survey_EE12","Variable","E_28_6","9"
"zondaggio.EE12_E_28_7","7",,"zondaggio.format_Float","disabled","True:EE12_E_28_8:","zondaggio.EE12_E_28","7","Unión Europea (*)","zondaggio.survey_EE12","Variable","E_28_7","9"
"zondaggio.EE12_E_28_8","8",,"zondaggio.format_Float","disabled","True:EE12_E_28_9:","zondaggio.EE12_E_28","8","Estados Unidos y Canadá l","zondaggio.survey_EE12","Variable","E_28_8","9"
"zondaggio.EE12_E_28_9","9",,"zondaggio.format_Float","disabled","True:EE12_E_28_10:","zondaggio.EE12_E_28","9","China","zondaggio.survey_EE12","Variable","E_28_9","9"
"zondaggio.EE12_E_28_10","10",,"zondaggio.format_Float","disabled","True:EE12_E_28_11:","zondaggio.EE12_E_28","10","India","zondaggio.survey_EE12","Variable","E_28_10","9"
"zondaggio.EE12_E_28_11","11",,"zondaggio.format_Float","disabled","True:EE12_E_28_12:","zondaggio.EE12_E_28","11","Sudeste Asiático (Filipinas, Indonesia, Malasia y Tailandia)","zondaggio.survey_EE12","Variable","E_28_11","9"
"zondaggio.EE12_E_28_12","12",,"zondaggio.format_Float","disabled","True:EE12_E_28_13:","zondaggio.EE12_E_28","12","Resto de Asia","zondaggio.survey_EE12","Variable","E_28_12","9"
"zondaggio.EE12_E_28_13","13",,"zondaggio.format_Float","disabled","True:EE12_E_28_ESP","zondaggio.EE12_E_28","13","Otros destinos","zondaggio.survey_EE12","Variable","E_28_13","9"
"zondaggio.EE12_E_28_ESP","ESP",,"zondaggio.format_Char","disabled","True:EE12_E_29_1:","zondaggio.EE12_E_28","14","Especificar","zondaggio.survey_EE12","Variable","E_28_ESP","9"
"zondaggio.EE12_E_29","29",,,"closed",,"zondaggio.EE12_E","16",".","zondaggio.survey_EE12","View",,"9"
"zondaggio.EE12_E_29_1","1",,"zondaggio.format_SelectOne","disabled","sinput in [""1"",""3""]:EE12_E_29_POR
sinput in [""2""]:EE12_E_30_1:EE12_E_29_POR","zondaggio.EE12_E_29","1","¿Cómo evolucionó el precio (en dólares) del principal insumo o bien intermedio de producción importado por la empresa en el año 2012 (estimado) respecto a 2011?","zondaggio.survey_EE12","Variable","E_29","9"
"zondaggio.EE12_E_29_1_1","1",,,"closed",,"zondaggio.EE12_E_29_1","1","Aumentó","zondaggio.survey_EE12","Null",,"9"
"zondaggio.EE12_E_29_1_2","2",,,"closed",,"zondaggio.EE12_E_29_1","2","No varió","zondaggio.survey_EE12","Null",,"9"
"zondaggio.EE12_E_29_1_3","3",,,"closed",,"zondaggio.EE12_E_29_1","3","Disminuyó","zondaggio.survey_EE12","Null",,"9"
"zondaggio.EE12_E_29_POR","POR",,"zondaggio.format_Float","disabled","True:EE12_E_30_1:","zondaggio.EE12_E_29","2","¿En qué porcentaje?","zondaggio.survey_EE12","Variable","E_29_POR","9"
"zondaggio.EE12_E_30","30",,,"closed",,"zondaggio.EE12_E","17","En el caso de que no pudiera abastecerse de su principal insumo o bien intermedio de producción importado, ¿Ud. podría...(por favor, marque una opción por fila)","zondaggio.survey_EE12","View",,"9"
"zondaggio.EE12_E_30_1","1",,"zondaggio.format_SelectOne","disabled","True:EE12_E_30_2:","zondaggio.EE12_E_30","1","adquirirlo en el mercado interno (excluye a su empresa)?","zondaggio.survey_EE12","Variable","E_30_1","9"
"zondaggio.EE12_E_30_1_1","1",,,"closed",,"zondaggio.EE12_E_30_1","1","Si","zondaggio.survey_EE12","Null",,"9"
"zondaggio.EE12_E_30_1_2","2",,,"closed",,"zondaggio.EE12_E_30_1","2","No","zondaggio.survey_EE12","Null",,"9"
"zondaggio.EE12_E_30_2","2",,"zondaggio.format_SelectOne","disabled","True:EE12_E_31_1_1:","zondaggio.EE12_E_30","2","producirlo en su propia empresa?","zondaggio.survey_EE12","Variable","E_30_2","9"
"zondaggio.EE12_E_30_2_1","1",,,"closed",,"zondaggio.EE12_E_30_2","1","Si","zondaggio.survey_EE12","Null",,"9"
"zondaggio.EE12_E_30_2_2","2",,,"closed",,"zondaggio.EE12_E_30_2","2","No","zondaggio.survey_EE12","Null",,"9"
"zondaggio.EE12_E_31","31",,,"closed",,"zondaggio.EE12_E","18","Para los años 2011 y 2012, ¿qué porcentaje de la inversión total realizada por la empresa en bienes de capital... (incluye sus partes y componentes) (la suma de cada columna debe ser 100%; si no invirtió poner 0% en cada casillero de la columna)","zondaggio.survey_EE12","View",,"9"
"zondaggio.EE12_E_31_1","1",,,"closed",,"zondaggio.EE12_E_31","1","son producidos en el país?","zondaggio.survey_EE12","View",,"9"
"zondaggio.EE12_E_31_1_1","1",,"zondaggio.format_Float","disabled","True:EE12_E_31_1_2:","zondaggio.EE12_E_31_1","1","Año 2012 (estimado)","zondaggio.survey_EE12","Variable","E_31_1_1","9"
"zondaggio.EE12_E_31_1_2","2",,"zondaggio.format_Float","disabled","True:EE12_E_31_2_1:","zondaggio.EE12_E_31_1","2","Año 2011)","zondaggio.survey_EE12","Variable","E_31_1_2","9"
"zondaggio.EE12_E_31_2","2",,,"closed",,"zondaggio.EE12_E_31","2","NO son producidos en el país?","zondaggio.survey_EE12","View",,"9"
"zondaggio.EE12_E_31_2_1","1",,"zondaggio.format_Float","disabled","True:EE12_E_31_2_2:","zondaggio.EE12_E_31_2","1","Año 2012 (estimado)","zondaggio.survey_EE12","Variable","E_31_1_1","9"
"zondaggio.EE12_E_31_2_2","2",,"zondaggio.format_Float","disabled","True:EE12_E_32_1:","zondaggio.EE12_E_31_2","2","Año 2011","zondaggio.survey_EE12","Variable","E_31_1_2","9"
"zondaggio.EE12_E_32","32",,,"closed",,"zondaggio.EE12_E","19","En el caso de que no pudiera abastecerse de bienes de capital, y/o sus partes y componentes importados, ¿Ud. podría...(por favor, marque una opción por fila)","zondaggio.survey_EE12","View",,"10"
"zondaggio.EE12_E_32_1","1",,"zondaggio.format_SelectOne","disabled","True:EE12_E_32_2:","zondaggio.EE12_E_32","1","adquirirlos en el mercado interno (excluye a su empresa)?","zondaggio.survey_EE12","Variable","E_32_1","10"
"zondaggio.EE12_E_32_1_1","1",,,"closed",,"zondaggio.EE12_E_32_1","1","Si","zondaggio.survey_EE12","Null",,"10"
"zondaggio.EE12_E_32_1_2","2",,,"closed",,"zondaggio.EE12_E_32_1","2","No","zondaggio.survey_EE12","Null",,"10"
"zondaggio.EE12_E_32_2","2",,"zondaggio.format_SelectOne","disabled","True:EE12_E_33_1:","zondaggio.EE12_E_32","2","producirlos en su propia empresa?","zondaggio.survey_EE12","Variable","E_32_2","10"
"zondaggio.EE12_E_32_2_1","1",,,"closed",,"zondaggio.EE12_E_32_2","1","Si","zondaggio.survey_EE12","Null",,"10"
"zondaggio.EE12_E_32_2_2","2",,,"closed",,"zondaggio.EE12_E_32_2","2","No","zondaggio.survey_EE12","Null",,"10"
"zondaggio.EE12_E_33","33",,,"closed",,"zondaggio.EE12_E","20","¿Cómo influye en la empresa el nuevo Sistema de Control de Importaciones que entró en vigencia el 1° de febrero último?(por favor, lea todas las opciones y marque una opción por fila)","zondaggio.survey_EE12","View",,"10"
"zondaggio.EE12_E_33_1","1",,"zondaggio.format_SelectOne","disabled","True:EE12_E_33_2:","zondaggio.EE12_E_33","1","Protege a la empresa de la competencia externa","zondaggio.survey_EE12","Variable","E_33_1","10"
"zondaggio.EE12_E_33_1_1","1",,,"closed",,"zondaggio.EE12_E_33_1","1","Si","zondaggio.survey_EE12","Null",,"10"
"zondaggio.EE12_E_33_1_2","2",,,"closed",,"zondaggio.EE12_E_33_1","2","No","zondaggio.survey_EE12","Null",,"10"
"zondaggio.EE12_E_33_2","2",,"zondaggio.format_SelectOne","disabled","sinput==""1"":EE12_E_33_2_ESP
sinput!=""1"":EE12_E_33_3:EE12_E_33_2_ESP","zondaggio.EE12_E_33","2","Dificulta la importación de insumos de producción. ¿Qué insumo?:","zondaggio.survey_EE12","Variable",,"10"
"zondaggio.EE12_E_33_2_1","1",,,"closed",,"zondaggio.EE12_E_33_2","1","Si","zondaggio.survey_EE12","Null",,"10"
"zondaggio.EE12_E_33_2_2","2",,,"closed",,"zondaggio.EE12_E_33_2","2","No","zondaggio.survey_EE12","Null",,"10"
"zondaggio.EE12_E_33_2_ESP","ESP",,"zondaggio.format_Char","disabled","True:EE12_E_33_3:","zondaggio.EE12_E_33_2","3","¿Qué insumo?","zondaggio.survey_EE12","Variable","E_33_4_a","10"
"zondaggio.EE12_E_33_3","3",,"zondaggio.format_SelectOne","closed","True:EE12_E_33_4","zondaggio.EE12_E_33","3","Dificulta la importación de bienes de capital utilizados en los procesos productivos (maquinaria y equipo de producción, o sus repuestos, partes y componentes)","zondaggio.survey_EE12","Variable",,"10"
"zondaggio.EE12_E_33_3_S1","1",,,"closed",,"zondaggio.EE12_E_33_3","1","Si","zondaggio.survey_EE12","Null",,"10"
"zondaggio.EE12_E_33_3_S2","2",,,"closed",,"zondaggio.EE12_E_33_3","2","No","zondaggio.survey_EE12","Null",,"10"
"zondaggio.EE12_E_33_4","4",,"zondaggio.format_SelectOne","closed","sinput==""1"":EE12_E_33_4_ESP
sinput!=""1"":EE12_E_33_5:EE12_E_33_4_ESP","zondaggio.EE12_E_33","4","Otra","zondaggio.survey_EE12","Variable",,"10"
"zondaggio.EE12_E_33_4_S1","1",,,"closed",,"zondaggio.EE12_E_33_4","1","Si","zondaggio.survey_EE12","Null",,"10"
"zondaggio.EE12_E_33_4_S2","2",,,"closed",,"zondaggio.EE12_E_33_4","2","No","zondaggio.survey_EE12","Null",,"10"
"zondaggio.EE12_E_33_4_ESP","ESP",,"zondaggio.format_Char","disabled","True:EE12_E_33_5:","zondaggio.EE12_E_33_4","3","Especificar","zondaggio.survey_EE12","Variable","E_33_4_a","10"
"zondaggio.EE12_E_33_5","5",,"zondaggio.format_SelectOne","closed","True:EE12_F_34_1","zondaggio.EE12_E_33","5","No tiene ninguna influencia (esta respuesta es excluyente de todas las anteriores)","zondaggio.survey_EE12","Variable",,"10"
"zondaggio.EE12_E_33_5_S1","1",,,"closed",,"zondaggio.EE12_E_33_5","1","Si","zondaggio.survey_EE12","Null",,"10"
"zondaggio.EE12_E_33_5_S2","2",,,"closed",,"zondaggio.EE12_E_33_5","2","No","zondaggio.survey_EE12","Null",,"10"
"zondaggio.EE12_F","F",,,"closed",,"zondaggio.EE12","9","Clientes y Proveedores","zondaggio.survey_EE12","View",,"10"
"zondaggio.EE12_F_34","34",,,"closed",,"zondaggio.EE12_F","1","Actualmente, ¿cuál es la participación de los distintos tipos de clientes en el monto total de ventas de la empresa?(la suma de los porcentajes debe ser igual a 100%)","zondaggio.survey_EE12","View",,"10"
"zondaggio.EE12_F_34_1","1",,"zondaggio.format_Float","disabled","True:EE12_F_34_2:","zondaggio.EE12_F_34","1","Venta directa al público","zondaggio.survey_EE12","Variable","F_34_1","10"
"zondaggio.EE12_F_34_2","2",,"zondaggio.format_Float","disabled","True:EE12_F_34_3:","zondaggio.EE12_F_34","2","Comercio minorista","zondaggio.survey_EE12","Variable","F_34_2","10"
"zondaggio.EE12_F_34_3","3",,"zondaggio.format_Float","disabled","True:EE12_F_34_4:","zondaggio.EE12_F_34","3","Comercio mayorista","zondaggio.survey_EE12","Variable","F_34_3","10"
"zondaggio.EE12_F_34_4","4",,"zondaggio.format_Float","disabled","True:EE12_F_34_5:","zondaggio.EE12_F_34","4","Empresas industriales","zondaggio.survey_EE12","Variable","F_34_4","10"
"zondaggio.EE12_F_34_5","5",,"zondaggio.format_Float","disabled","True:EE12_F_34_6:","zondaggio.EE12_F_34","5","Empresas de servicios","zondaggio.survey_EE12","Variable","F_34_5","10"
"zondaggio.EE12_F_34_6","6",,"zondaggio.format_Float","disabled","True:EE12_F_34_7:","zondaggio.EE12_F_34","6","Sector público","zondaggio.survey_EE12","Variable","F_34_6","10"
"zondaggio.EE12_F_34_7","7",,"zondaggio.format_Float","disabled","True:EE12_F_34_8:","zondaggio.EE12_F_34","7","Empresas agropecuarias","zondaggio.survey_EE12","Variable","F_34_7","10"
"zondaggio.EE12_F_34_8","8",,"zondaggio.format_Float","disabled","True:EE12_F_34_9:","zondaggio.EE12_F_34","8","Empresas de la industria de la construcción","zondaggio.survey_EE12","Variable","F_34_8","10"
"zondaggio.EE12_F_34_9","9",,"zondaggio.format_Float","disabled","True:EE12_F_35:","zondaggio.EE12_F_34","9","Otro tipo de cliente (especificar)","zondaggio.survey_EE12","Variable","F_34_9","10"
"zondaggio.EE12_F_35","35",,"zondaggio.format_Float","disabled","True:EE12_F_36:","zondaggio.EE12_F","2","¿Qué porcentaje de las ventas anuales (facturación sin IVA) de la empresa representa el principal cliente?","zondaggio.survey_EE12","Variable","F_35","11"
"zondaggio.EE12_F_36","36",,"zondaggio.format_SelectOne","disabled","True:EE12_F_37_1:","zondaggio.EE12_F","3","El principal cliente de la empresa es...(por favor, marque una sola opción)","zondaggio.survey_EE12","Variable","F_36","11"
"zondaggio.EE12_F_36_1","1",,,"closed",,"zondaggio.EE12_F_36","1","consumidor final","zondaggio.survey_EE12","Null",,"11"
"zondaggio.EE12_F_36_2","2",,,"closed",,"zondaggio.EE12_F_36","2","empresa con menos de 10 ocupados","zondaggio.survey_EE12","Null",,"11"
"zondaggio.EE12_F_36_3","3",,,"closed",,"zondaggio.EE12_F_36","3","empresa con 10 a 50 ocupados","zondaggio.survey_EE12","Null",,"11"
"zondaggio.EE12_F_36_4","4",,,"closed",,"zondaggio.EE12_F_36","4","empresa con 51 a 200 ocupados","zondaggio.survey_EE12","Null",,"11"
"zondaggio.EE12_F_36_5","5",,,"closed",,"zondaggio.EE12_F_36","5","empresa con más de 200 ocupados","zondaggio.survey_EE12","Null",,"11"
"zondaggio.EE12_F_36_6","6",,,"closed",,"zondaggio.EE12_F_36","6","Estado municipal/provincial/nacional","zondaggio.survey_EE12","Null",,"11"
"zondaggio.EE12_F_37","37",,,"closed",,"zondaggio.EE12_F","4","¿En qué país se localiza el principal cliente? Si es en Argentina: ¿a qué distancia aproximada de la empresa se encuentra?(si tiene dificultades para precisar los kilómetros, indique la provincia y la localidad)","zondaggio.survey_EE12","Null",,"11"
"zondaggio.EE12_F_37_1","1",,"zondaggio.format_Char","disabled","True:EE12_F_37_2:","zondaggio.EE12_F_37","1","País","zondaggio.survey_EE12","Variable","F_37_1","11"
"zondaggio.EE12_F_37_2","2",,"zondaggio.format_Float","disabled","True:EE12_F_38_1:","zondaggio.EE12_F_37","2","Kilómetros (sólo para Argentina)","zondaggio.survey_EE12","Variable","F_37_2","11"
"zondaggio.EE12_F_38","38",,,"closed",,"zondaggio.EE12_F","5","¿Cuál es actualmente la participación de los distintos tipos de proveedores en el monto total de compras de la empresa?(la suma de los porcentajes debe ser igual a 100%)","zondaggio.survey_EE12","View",,"11"
"zondaggio.EE12_F_38_1","1",,"zondaggio.format_Float","disabled","True:EE12_F_38_2:","zondaggio.EE12_F_38","1","Comercio mayorista","zondaggio.survey_EE12","Variable","F_38_1","11"
"zondaggio.EE12_F_38_2","2",,"zondaggio.format_Float","disabled","True:EE12_F_38_3:","zondaggio.EE12_F_38","2","Empresas industriales","zondaggio.survey_EE12","Variable","F_38_2","11"
"zondaggio.EE12_F_38_3","3",,"zondaggio.format_Float","disabled","True:EE12_F_38_4:","zondaggio.EE12_F_38","3","Empresas de servicios","zondaggio.survey_EE12","Variable","F_38_3","11"
"zondaggio.EE12_F_38_4","4",,"zondaggio.format_Float","disabled","True:EE12_F_38_5:","zondaggio.EE12_F_38","4","Empresas agropecuarias","zondaggio.survey_EE12","Variable","F_38_4","11"
"zondaggio.EE12_F_38_5","5",,"zondaggio.format_Float","disabled","True:EE12_F_38_ESP:","zondaggio.EE12_F_38","5","Otro tipo de proveedor","zondaggio.survey_EE12","Variable","F_38_5","11"
"zondaggio.EE12_F_38_ESP","ESP",,"zondaggio.format_Char","disabled","True:EE12_F_39:","zondaggio.EE12_F_38","6","Especificar","zondaggio.survey_EE12","Variable","F_38_ESP","11"
"zondaggio.EE12_F_39","39",,"zondaggio.format_Float","disabled","True:EE12_F_40:","zondaggio.EE12_F","7","Qué porcentaje del gasto total en insumos y bienes intermedios utilizados en la producción industrial de la empresarepresenta el principal proveedor de los mismos?","zondaggio.survey_EE12","Variable","F_39","11"
"zondaggio.EE12_F_40","40",,"zondaggio.format_SelectOne","disabled","True:EE12_F_41_1:","zondaggio.EE12_F","8","El principal proveedor en la empresa es...(por favor, marque una sola opción)","zondaggio.survey_EE12","Variable","F_40","11"
"zondaggio.EE12_F_40_1","1",,,"disabled",,"zondaggio.EE12_F_40","1","empresa con menos de 10 ocupados","zondaggio.survey_EE12","Null",,"11"
"zondaggio.EE12_F_40_2","2",,,"disabled",,"zondaggio.EE12_F_40","2","empresa con 10 a 50 ocupados","zondaggio.survey_EE12","Null",,"11"
"zondaggio.EE12_F_40_3","3",,,"disabled",,"zondaggio.EE12_F_40","3","empresa con 51 a 200 ocupados","zondaggio.survey_EE12","Null",,"11"
"zondaggio.EE12_F_40_4","4",,,"disabled",,"zondaggio.EE12_F_40","4","empresa con más de 200 ocupados","zondaggio.survey_EE12","Null",,"11"
"zondaggio.EE12_F_41","41",,,"closed",,"zondaggio.EE12_F","9","En qué país se localiza el principal proveedor? Si es en Argentina: ¿a qué distancia aproximada de la empresa se encuentra?(si tiene dificultades para precisar los kilómetros, indique la provincia y la localidad)","zondaggio.survey_EE12","View",,"11"
"zondaggio.EE12_F_41_1","1",,"zondaggio.format_Char","disabled","True:EE12_F_41_2:","zondaggio.EE12_F_41","1","País","zondaggio.survey_EE12","Variable","F_41_1","11"
"zondaggio.EE12_F_41_2","2",,"zondaggio.format_Float","disabled","True:EE12_G_42_1:","zondaggio.EE12_F_41","2","Kilómetros (sólo para Argentina)","zondaggio.survey_EE12","Variable","F_41_2","11"
"zondaggio.EE12_G","G",,,"closed",,"zondaggio.EE12","10","Recursos humanos","zondaggio.survey_EE12","View",,"12"
"zondaggio.EE12_G_42","42",,,"closed",,"zondaggio.EE12_G","1","Actualmente, ¿busca contratar personal para las siguientes categorías? Si lo hace, indique el grado de dificultad para contratar trabajadores afectados al proceso productivo: (por favor, marque una opción por fila)","zondaggio.survey_EE12","View",,"12"
"zondaggio.EE12_G_42_1","1",,"zondaggio.format_SelectOne","disabled","True:EE12_G_42_2","zondaggio.EE12_G_42","1","Operarios no calificados","zondaggio.survey_EE12","Variable",,"12"
"zondaggio.EE12_G_42_1_1","1",,,"closed",,"zondaggio.EE12_G_42_1","1","No busca contratar personal con estas características","zondaggio.survey_EE12","Null",,"12"
